time_s,ball_grey,servo_grey,ball_black,servo_black,Kp,Ki,Kd,r_0
11.75,243.248979651225,-10.562672493047,244.281680414031,1.7303738216248,-1.2,-0.01,-0.7,379
11.76,243.158596852046,-10.562672493047,244.372016633075,1.7303738216248,-1.2,-0.01,-0.7,379
11.77,243.085968010121,-10.562672493047,244.472089977118,1.7303738216248,-1.2,-0.01,-0.7,379
11.78,243.033406124078,-10.562672493047,244.577691001379,1.7303738216248,-1.2,-0.01,-0.7,379
11.79,243.00295969593,-10.562672493047,244.685185472296,1.7303738216248,-1.2,-0.01,-0.7,379
11.8,242.996400849985,-5.81220503059397,244.792076463539,7.23926568976551,-1.2,-0.01,-0.7,379
11.81,243.015201556625,-5.81220503059397,244.896257031225,7.23926568976551,-1.2,-0.01,-0.7,379
11.82,243.060269326016,-5.81220503059397,244.994596197428,7.23926568976551,-1.2,-0.01,-0.7,379
11.83,243.131811820884,-5.81220503059397,245.082893884511,7.23926568976551,-1.2,-0.01,-0.7,379
11.84,243.229521846644,-5.81220503059397,245.157682847776,7.23926568976551,-1.2,-0.01,-0.7,379
11.85,243.35275059678,-5.81220503059397,245.216613902967,7.23926568976551,-1.2,-0.01,-0.7,379
11.859,243.484770462067,4.68388754758864,245.25471114986,3.06169616818028,-1.2,-0.01,-0.7,379
11.86,243.50064258734,4.68388754758864,245.258035789872,3.06169616818028,-1.2,-0.01,-0.7,379
11.865,243.583530869514,4.68388754758864,245.271910120652,3.06169616818028,-1.2,-0.01,-0.7,379
11.87,243.672146660995,4.68388754758864,245.28119510029,3.06169616818028,-1.2,-0.01,-0.7,379
11.88,243.865418481828,4.68388754758864,245.286928732021,3.06169616818028,-1.2,-0.01,-0.7,379
11.89,244.077619836903,4.68388754758864,245.277364631075,3.06169616818028,-1.2,-0.01,-0.7,379
11.9,244.305317712209,4.68388754758864,245.254527450302,3.06169616818028,-1.2,-0.01,-0.7,379
11.91,244.544821958831,4.68388754758864,245.219906092169,3.06169616818028,-1.2,-0.01,-0.7,379
11.918,244.742434979002,15.3194186671906,245.184495696046,0.594806752544884,-1.2,-0.01,-0.7,379
11.92,244.792432209823,15.3194186671906,245.174623151212,0.594806752544884,-1.2,-0.01,-0.7,379
11.93,245.04447887932,15.3194186671906,245.119778824571,0.594806752544884,-1.2,-0.01,-0.7,379
11.94,245.296710087941,15.3194186671906,245.057067427141,0.594806752544884,-1.2,-0.01,-0.7,379
11.95,245.544204771377,15.3194186671906,244.988608094151,0.594806752544884,-1.2,-0.01,-0.7,379
11.96,245.781789116785,15.3194186671906,244.916160265337,0.594806752544884,-1.2,-0.01,-0.7,379
11.97,246.00435841667,15.3194186671906,244.840931716092,0.594806752544884,-1.2,-0.01,-0.7,379
11.977,246.148627623706,3.76275748909645,244.78708655827,-2.18678105906711,-1.2,-0.01,-0.7,379
11.98,246.207096687188,3.76275748909645,244.763770765459,-2.18678105906711,-1.2,-0.01,-0.7,379
11.99,246.385803567755,3.76275748909645,244.685571557013,-2.18678105906711,-1.2,-0.01,-0.7,379
12,246.537762229173,3.76275748909645,244.60795044499,-2.18678105906711,-1.2,-0.01,-0.7,379
12.01,246.661814774661,3.76275748909645,244.5330410566,-2.18678105906711,-1.2,-0.01,-0.7,379
12.02,246.757941079733,3.76275748909645,244.462592218997,-2.18678105906711,-1.2,-0.01,-0.7,379
12.03,246.826906861291,3.76275748909645,244.397762488867,-2.18678105906711,-1.2,-0.01,-0.7,379
12.036,246.855765092094,0.706901307762038,244.361904293691,-5.21556905642061,-1.2,-0.01,-0.7,379
12.04,246.869987074436,0.706901307762038,244.339341823628,-5.21556905642061,-1.2,-0.01,-0.7,379
12.05,246.888817831432,0.706901307762038,244.288187252936,-5.21556905642061,-1.2,-0.01,-0.7,379
12.06,246.885446872579,0.706901307762038,244.245950803828,-5.21556905642061,-1.2,-0.01,-0.7,379
12.07,246.862205734175,0.706901307762038,244.214845032661,-5.21556905642061,-1.2,-0.01,-0.7,379
12.08,246.821518978545,0.706901307762038,244.196663686811,-5.21556905642061,-1.2,-0.01,-0.7,379
12.09,246.765765552505,0.706901307762038,244.192569635302,-5.21556905642061,-1.2,-0.01,-0.7,379
12.095,246.732945827743,0.706901307762038,244.196059391337,-2.33807545710861,-1.2,-0.01,-0.7,379
12.1,246.697184529786,0.706901307762038,244.203338674496,-2.33807545710861,-1.2,-0.01,-0.7,379
12.11,246.617816126552,0.706901307762038,244.229092813816,-2.33807545710861,-1.2,-0.01,-0.7,379
12.12,246.529469842024,0.706901307762038,244.268779071725,-2.33807545710861,-1.2,-0.01,-0.7,379
12.13,246.433713066987,0.706901307762038,244.320502619579,-2.33807545710861,-1.2,-0.01,-0.7,379
12.14,246.331874277075,0.706901307762038,244.382589224284,-2.33807545710861,-1.2,-0.01,-0.7,379
12.15,246.225056211408,0.706901307762038,244.453876159746,-2.33807545710861,-1.2,-0.01,-0.7,379
12.154,246.181142014467,0.706901307762038,244.484772095462,3.40096181093932,-1.2,-0.01,-0.7,379
12.16,246.114155329053,0.706901307762038,244.533522618069,3.40096181093932,-1.2,-0.01,-0.7,379
12.17,245.99988470245,0.706901307762038,244.620408383666,3.40096181093932,-1.2,-0.01,-0.7,379
12.18,245.882798214759,0.706901307762038,244.711795656338,3.40096181093932,-1.2,-0.01,-0.7,379
12.19,245.763314557436,0.706901307762038,244.803625775791,3.40096181093932,-1.2,-0.01,-0.7,379
12.2,245.641739974964,0.706901307762038,244.892437294736,3.40096181093932,-1.2,-0.01,-0.7,379
12.21,245.518289106621,0.706901307762038,244.975865349869,3.40096181093932,-1.2,-0.01,-0.7,379
12.213,245.480910760612,0.706901307762038,244.999587417906,6.70100965108757,-1.2,-0.01,-0.7,379
12.22,245.393103559867,0.706901307762038,245.052234000415,6.70100965108757,-1.2,-0.01,-0.7,379
12.23,245.266268064665,0.706901307762038,245.120137895169,6.70100965108757,-1.2,-0.01,-0.7,379
12.24,245.137824227568,0.706901307762038,245.177496150696,6.70100965108757,-1.2,-0.01,-0.7,379
12.25,245.007781990146,0.706901307762038,245.221633670669,6.70100965108757,-1.2,-0.01,-0.7,379
12.26,244.87612898644,0.706901307762038,245.250392217378,6.70100965108757,-1.2,-0.01,-0.7,379
12.27,244.74283802006,0.706901307762038,245.26234188209,6.70100965108757,-1.2,-0.01,-0.7,379
12.272,244.715980190742,-3.00364901386265,245.262626857278,0.598421146092014,-1.2,-0.01,-0.7,379
12.28,244.607882271701,-3.00364901386265,245.256490020196,0.598421146092014,-1.2,-0.01,-0.7,379
12.29,244.471415801405,-3.00364901386265,245.232720041868,0.598421146092014,-1.2,-0.01,-0.7,379
12.3,244.333968167118,-3.00364901386265,245.192885277698,0.598421146092014,-1.2,-0.01,-0.7,379
12.31,244.196341723604,-3.00364901386265,245.140481243938,0.598421146092014,-1.2,-0.01,-0.7,379
12.32,244.059490445779,-3.00364901386265,245.078831171131,0.598421146092014,-1.2,-0.01,-0.7,379
12.33,243.92442932191,-3.00364901386265,245.010442080591,0.598421146092014,-1.2,-0.01,-0.7,379
12.331,243.911060886784,-10.14988324675,245.003300706016,0.593526104301318,-1.2,-0.01,-0.7,379
12.336,243.84467681523,-10.14988324675,244.966978837262,0.593526104301318,-1.2,-0.01,-0.7,379
12.34,243.792197683372,-10.14988324675,244.937183347197,0.593526104301318,-1.2,-0.01,-0.7,379
12.35,243.664199799417,-10.14988324675,244.860374281874,0.593526104301318,-1.2,-0.01,-0.7,379
12.36,243.542483936331,-10.14988324675,244.780943600789,0.593526104301318,-1.2,-0.01,-0.7,379
12.37,243.429499357176,-10.14988324675,244.699533245386,0.593526104301318,-1.2,-0.01,-0.7,379
12.38,243.327858604989,-10.14988324675,244.616584740157,0.593526104301318,-1.2,-0.01,-0.7,379
12.39,243.240165926779,-9.36548033778213,244.532397894701,-5.51541801035656,-1.2,-0.01,-0.7,379
12.4,243.168894705016,-9.36548033778213,244.447786744636,-5.51541801035656,-1.2,-0.01,-0.7,379
12.41,243.116265690454,-9.36548033778213,244.365300153591,-5.51541801035656,-1.2,-0.01,-0.7,379
12.42,243.084178587787,-9.36548033778213,244.288785324333,-5.51541801035656,-1.2,-0.01,-0.7,379
12.43,243.074221003307,-9.36548033778213,244.221560541295,-5.51541801035656,-1.2,-0.01,-0.7,379
12.44,243.08769281172,-9.36548033778213,244.165916919386,-5.51541801035656,-1.2,-0.01,-0.7,379
12.449,243.120715714269,-2.96729409412137,244.127072936043,-5.26320244515512,-1.2,-0.01,-0.7,379
12.45,243.125636162836,-2.96729409412137,244.123447052643,-5.26320244515512,-1.2,-0.01,-0.7,379
12.455,243.154042740604,-2.96729409412137,244.107486151504,-5.26320244515512,-1.2,-0.01,-0.7,379
12.46,243.188812276834,-2.96729409412137,244.095172167339,-5.26320244515512,-1.2,-0.01,-0.7,379
12.47,243.277325480509,-2.96729409412137,244.081673265465,-5.26320244515512,-1.2,-0.01,-0.7,379
12.48,243.390502073562,-2.96729409412137,244.083223791354,-5.26320244515512,-1.2,-0.01,-0.7,379
12.49,243.527141017871,-2.96729409412137,244.099960764371,-5.26320244515512,-1.2,-0.01,-0.7,379
12.5,243.685730722625,-2.96729409412137,244.131958744936,-5.26320244515512,-1.2,-0.01,-0.7,379
12.508,243.827294436859,7.67983489305578,244.168566183814,0.087307382839787,-1.2,-0.01,-0.7,379
12.51,243.864612961492,7.67983489305578,244.179247913367,0.087307382839787,-1.2,-0.01,-0.7,379
12.52,244.061972406495,7.67983489305578,244.241234336925,0.087307382839787,-1.2,-0.01,-0.7,379
12.53,244.27519834979,7.67983489305578,244.315566712615,0.087307382839787,-1.2,-0.01,-0.7,379
12.54,244.500784654767,7.67983489305578,244.398559141204,0.087307382839787,-1.2,-0.01,-0.7,379
12.55,244.734742818781,7.67983489305578,244.487022850916,0.087307382839787,-1.2,-0.01,-0.7,379
12.56,244.972932481231,7.67983489305578,244.578768629011,0.087307382839787,-1.2,-0.01,-0.7,379
12.567,245.140002864767,14.6167081197596,244.644081327227,5.80684733015324,-1.2,-0.01,-0.7,379
12.57,245.211298191874,14.6167081197596,244.672237604684,5.80684733015324,-1.2,-0.01,-0.7,379
12.58,245.445914240299,14.6167081197596,244.765940139102,5.80684733015324,-1.2,-0.01,-0.7,379
12.59,245.67259969936,14.6167081197596,244.857011161192,5.80684733015324,-1.2,-0.01,-0.7,379
12.6,245.886939091258,14.6167081197596,244.941361829124,5.80684733015324,-1.2,-0.01,-0.7,379
12.61,246.084554565168,14.6167081197596,245.015580586993,5.80684733015324,-1.2,-0.01,-0.7,379
12.62,246.261299591958,14.6167081197596,245.077376407822,5.80684733015324,-1.2,-0.01,-0.7,379
12.626,246.355733790662,0.703252285883744,245.10779494707,4.81479856837537,-1.2,-0.01,-0.7,379
12.63,246.413383129257,0.703252285883744,245.125139612057,4.81479856837537,-1.2,-0.01,-0.7,379
12.64,246.537734627282,0.703252285883744,245.157875376214,4.81479856837537,-1.2,-0.01,-0.7,379
12.65,246.632983714241,0.703252285883744,245.17524386908,4.81479856837537,-1.2,-0.01,-0.7,379
12.66,246.699401737161,0.703252285883744,245.177409666635,4.81479856837537,-1.2,-0.01,-0.7,379
12.67,246.738389559537,0.703252285883744,245.164622836284,4.81479856837537,-1.2,-0.01,-0.7,379
12.68,246.752067463212,0.703252285883744,245.137084653964,4.81479856837537,-1.2,-0.01,-0.7,379
12.685,246.750195137815,0.703252285883744,245.117841399578,0.592034654122971,-1.2,-0.01,-0.7,379
12.69,246.742959462845,0.703252285883744,245.094975503958,0.592034654122971,-1.2,-0.01,-0.7,379
12.7,246.71375597669,0.703252285883744,245.038894343336,0.592034654122971,-1.2,-0.01,-0.7,379
12.71,246.667140917112,0.703252285883744,244.970736241435,0.592034654122971,-1.2,-0.01,-0.7,379
12.72,246.605671814763,0.703252285883744,244.893405258464,0.592034654122971,-1.2,-0.01,-0.7,379
12.73,246.531702150393,0.703252285883744,244.809479405431,0.592034654122971,-1.2,-0.01,-0.7,379
12.74,246.447336802585,0.703252285883744,244.720804395184,0.592034654122971,-1.2,-0.01,-0.7,379
12.744,246.411100437473,0.703252285883744,244.684313643563,-3.53222032116312,-1.2,-0.01,-0.7,379
12.75,246.354412575804,0.703252285883744,244.628715145552,-3.53222032116312,-1.2,-0.01,-0.7,379
12.76,246.254497059713,0.703252285883744,244.534604406273,-3.53222032116312,-1.2,-0.01,-0.7,379
12.77,246.148900168957,0.703252285883744,244.440888097025,-3.53222032116312,-1.2,-0.01,-0.7,379
12.78,246.03869399114,0.703252285883744,244.350706217338,-3.53222032116312,-1.2,-0.01,-0.7,379
12.79,245.924737387242,0.703252285883744,244.266651028627,-3.53222032116312,-1.2,-0.01,-0.7,379
12.8,245.80770275599,0.703252285883744,244.190464482488,-3.53222032116312,-1.2,-0.01,-0.7,379
12.803,245.772072553121,0.703252285883744,244.169326571321,-6.51497582658019,-1.2,-0.01,-0.7,379
12.81,245.688103051141,0.703252285883744,244.123339337034,-6.51497582658019,-1.2,-0.01,-0.7,379
12.82,245.566317726745,0.703252285883744,244.066400284614,-6.51497582658019,-1.2,-0.01,-0.7,379
12.83,245.442616754688,0.703252285883744,244.021462324152,-6.51497582658019,-1.2,-0.01,-0.7,379
12.84,245.317182205862,0.703252285883744,243.990821784328,-6.51497582658019,-1.2,-0.01,-0.7,379
12.85,245.190127164188,0.703252285883744,243.976322333093,-6.51497582658019,-1.2,-0.01,-0.7,379
12.86,245.061511933699,0.703252285883744,243.979160278392,-6.51497582658019,-1.2,-0.01,-0.7,379
12.862,245.035604079816,0.703252285883744,243.98187958131,-2.85433353969122,-1.2,-0.01,-0.7,379
12.87,244.931357636798,0.703252285883744,244.000130771137,-2.85433353969122,-1.2,-0.01,-0.7,379
12.88,244.799657387487,0.703252285883744,244.039270011159,-2.85433353969122,-1.2,-0.01,-0.7,379
12.89,244.666385287045,0.703252285883744,244.095175516034,-2.85433353969122,-1.2,-0.01,-0.7,379
12.9,244.531503497053,0.703252285883744,244.165410357371,-2.85433353969122,-1.2,-0.01,-0.7,379
12.91,244.394967668432,0.703252285883744,244.247828407785,-2.85433353969122,-1.2,-0.01,-0.7,379
12.92,244.256730985431,0.703252285883744,244.340942190241,-2.85433353969122,-1.2,-0.01,-0.7,379
12.921,244.242811968785,-9.18896016260351,244.35080223534,4.18876873085111,-1.2,-0.01,-0.7,379
12.926,244.172957085079,-9.18896016260351,244.401481858976,4.18876873085111,-1.2,-0.01,-0.7,379
12.93,244.116786768759,-9.18896016260351,244.443680835652,4.18876873085111,-1.2,-0.01,-0.7,379
12.94,243.975704262048,-9.18896016260351,244.554732544231,4.18876873085111,-1.2,-0.01,-0.7,379
12.95,243.835056790062,-9.18896016260351,244.670943376374,4.18876873085111,-1.2,-0.01,-0.7,379
12.96,243.697109573869,-9.18896016260351,244.787560245654,4.18876873085111,-1.2,-0.01,-0.7,379
12.97,243.564501121434,-9.18896016260351,244.900475460631,4.18876873085111,-1.2,-0.01,-0.7,379
12.98,243.440005805596,-10.6940063736247,245.00685869375,8.29272094449431,-1.2,-0.01,-0.7,379
12.99,243.32637270651,-10.6940063736247,245.104446835613,8.29272094449431,-1.2,-0.01,-0.7,379
13,243.226299448143,-10.6940063736247,245.19039572571,8.29272094449431,-1.2,-0.01,-0.7,379
13.01,243.142409723817,-10.6940063736247,245.261205048206,8.29272094449431,-1.2,-0.01,-0.7,379
13.02,243.077162203498,-10.6940063736247,245.314072114581,8.29272094449431,-1.2,-0.01,-0.7,379
13.03,243.032788355084,-10.6940063736247,245.347119539004,8.29272094449431,-1.2,-0.01,-0.7,379
13.039,243.012334445255,-6.75738050442043,245.358820683479,0.590374584121576,-1.2,-0.01,-0.7,379
13.04,243.011260341562,-6.75738050442043,245.359038399034,0.590374584121576,-1.2,-0.01,-0.7,379
13.045,243.009602982334,-6.75738050442043,245.35694846438,0.590374584121576,-1.2,-0.01,-0.7,379
13.05,243.014246801798,-6.75738050442043,245.349583916472,0.590374584121576,-1.2,-0.01,-0.7,379
13.06,243.042867281708,-6.75738050442043,245.320888774817,0.590374584121576,-1.2,-0.01,-0.7,379
13.07,243.09761545058,-6.75738050442043,245.277112690959,0.590374584121576,-1.2,-0.01,-0.7,379
13.08,243.178518816157,-6.75738050442043,245.222317287349,0.590374584121576,-1.2,-0.01,-0.7,379
13.09,243.285281984866,-6.75738050442043,245.159641452237,0.590374584121576,-1.2,-0.01,-0.7,379
13.098,243.388976936372,3.23612447445288,245.105442368978,0.590374584121576,-1.2,-0.01,-0.7,379
13.1,243.417399904258,3.23612447445288,245.091436998765,0.590374584121576,-1.2,-0.01,-0.7,379
13.11,243.574123549378,3.23612447445288,245.019365124655,0.590374584121576,-1.2,-0.01,-0.7,379
13.12,243.753851567024,3.23612447445288,244.944585738085,0.590374584121576,-1.2,-0.01,-0.7,379
13.13,243.954032786617,3.23612447445288,244.867893368064,0.590374584121576,-1.2,-0.01,-0.7,379
13.14,244.171552629051,3.23612447445288,244.789829395373,0.590374584121576,-1.2,-0.01,-0.7,379
13.15,244.403046471995,3.23612447445288,244.710758478513,0.590374584121576,-1.2,-0.01,-0.7,379
13.157,244.571589667751,14.2166680312783,244.654944211497,-3.91757459855612,-1.2,-0.01,-0.7,379
13.16,244.645128714631,14.2166680312783,244.630923733848,-3.91757459855612,-1.2,-0.01,-0.7,379
13.17,244.894370196424,14.2166680312783,244.550964613782,-3.91757459855612,-1.2,-0.01,-0.7,379
13.18,245.146634507925,14.2166680312783,244.472859175765,-3.91757459855612,-1.2,-0.01,-0.7,379
13.19,245.397084496059,14.2166680312783,244.399567459605,-3.91757459855612,-1.2,-0.01,-0.7,379
13.2,245.640611304027,14.2166680312783,244.333584997958,-3.91757459855612,-1.2,-0.01,-0.7,379
13.21,245.872157848625,14.2166680312783,244.276583637131,-3.91757459855612,-1.2,-0.01,-0.7,379
13.216,246.003329122612,5.78234361039759,244.247191076017,-5.15094877259287,-1.2,-0.01,-0.7,379
13.22,246.086941572201,5.78234361039759,244.229711139668,-5.15094877259287,-1.2,-0.01,-0.7,379
13.23,246.280775863819,5.78234361039759,244.193865563177,-5.15094877259287,-1.2,-0.01,-0.7,379
13.24,246.450727429018,5.78234361039759,244.170099997963,-5.15094877259287,-1.2,-0.01,-0.7,379
13.25,246.595108010725,5.78234361039759,244.159576509366,-5.15094877259287,-1.2,-0.01,-0.7,379
13.26,246.713167263527,5.78234361039759,244.163200287246,-5.15094877259287,-1.2,-0.01,-0.7,379
13.27,246.804834930536,5.78234361039759,244.181554198141,-5.15094877259287,-1.2,-0.01,-0.7,379
13.275,246.840883886244,0.699509159989762,244.196379929653,-0.977461349883815,-1.2,-0.01,-0.7,379
13.28,246.870515101116,0.699509159989762,244.215019121431,-0.977461349883815,-1.2,-0.01,-0.7,379
13.29,246.911060732173,0.699509159989762,244.263320968588,-0.977461349883815,-1.2,-0.01,-0.7,379
13.3,246.927988791646,0.699509159989762,244.32467809784,-0.977461349883815,-1.2,-0.01,-0.7,379
13.31,246.923328261458,0.699509159989762,244.396200998065,-0.977461349883815,-1.2,-0.01,-0.7,379
13.32,246.899372789817,0.699509159989762,244.47537328768,-0.977461349883815,-1.2,-0.01,-0.7,379
13.33,246.858495575587,0.699509159989762,244.56045555889,-0.977461349883815,-1.2,-0.01,-0.7,379
13.334,246.837930431606,0.699509159989762,244.595854048439,4.8438010094553,-1.2,-0.01,-0.7,379
13.34,246.803017125445,0.699509159989762,244.650201085138,4.8438010094553,-1.2,-0.01,-0.7,379
13.35,246.735115856764,0.699509159989762,244.743272064251,4.8438010094553,-1.2,-0.01,-0.7,379
13.36,246.656772465195,0.699509159989762,244.836824813229,4.8438010094553,-1.2,-0.01,-0.7,379
13.37,246.569740528768,0.699509159989762,244.926727702623,4.8438010094553,-1.2,-0.01,-0.7,379
13.38,246.475536530299,0.699509159989762,245.009495795689,4.8438010094553,-1.2,-0.01,-0.7,379
13.39,246.375443846584,0.699509159989762,245.082768805718,4.8438010094553,-1.2,-0.01,-0.7,379
13.393,246.344432206123,0.699509159989762,245.102644071572,5.3839662296614,-1.2,-0.01,-0.7,379
13.4,246.270526199027,0.699509159989762,245.144881548745,5.3839662296614,-1.2,-0.01,-0.7,379
13.41,246.161647022937,0.699509159989762,245.194663517054,5.3839662296614,-1.2,-0.01,-0.7,379
13.42,246.049492008249,0.699509159989762,245.231131580912,5.3839662296614,-1.2,-0.01,-0.7,379
13.43,245.934592813349,0.699509159989762,245.253421454843,5.3839662296614,-1.2,-0.01,-0.7,379
13.44,245.817350477454,0.699509159989762,245.260898988414,5.3839662296614,-1.2,-0.01,-0.7,379
13.45,245.698057557152,0.699509159989762,245.253153101087,5.3839662296614,-1.2,-0.01,-0.7,379
13.452,245.673972225016,0.699509159989762,245.249753272633,0.589014261988283,-1.2,-0.01,-0.7,379
13.46,245.576918366366,0.699509159989762,245.229918969662,0.589014261988283,-1.2,-0.01,-0.7,379
13.47,245.454066977588,0.699509159989762,245.191516379258,0.589014261988283,-1.2,-0.01,-0.7,379
13.48,245.329582860691,0.699509159989762,245.139791259197,0.589014261988283,-1.2,-0.01,-0.7,379
13.49,245.203504168111,0.699509159989762,245.077811108131,0.589014261988283,-1.2,-0.01,-0.7,379
13.5,245.075838793708,0.699509159989762,245.008369457421,0.589014261988283,-1.2,-0.01,-0.7,379
13.51,244.946573387622,0.699509159989762,244.93350351278,0.589014261988283,-1.2,-0.01,-0.7,379
13.511,244.933557879525,-0.168517729194648,244.925773289728,-0.380713674923404,-1.2,-0.01,-0.7,379
13.516,244.868235478654,-0.168517729194648,244.88662337135,-0.380713674923404,-1.2,-0.01,-0.7,379
13.52,244.815684032679,-0.168517729194648,244.854704872906,-0.380713674923404,-1.2,-0.01,-0.7,379
13.53,244.683188688143,-0.168517729194648,244.773136257992,-0.380713674923404,-1.2,-0.01,-0.7,379
13.54,244.549188903788,-0.168517729194648,244.689978099382,-0.380713674923404,-1.2,-0.01,-0.7,379
13.55,244.413845507419,-0.168517729194648,244.606415735093,-0.380713674923404,-1.2,-0.01,-0.7,379
13.56,244.277352887816,-0.168517729194648,244.523372206039,-0.380713674923404,-1.2,-0.01,-0.7,379
13.57,244.139919713917,-9.74867241679969,244.441468580083,-5.82725531620735,-1.2,-0.01,-0.7,379
13.58,244.001813181136,-9.74867241679969,244.361696636976,-5.82725531620735,-1.2,-0.01,-0.7,379
13.59,243.863922682116,-9.74867241679969,244.286542817997,-5.82725531620735,-1.2,-0.01,-0.7,379
13.6,243.728078012958,-9.74867241679969,244.21959040282,-5.82725531620735,-1.2,-0.01,-0.7,379
13.61,243.596720425538,-9.74867241679969,244.163855443057,-5.82725531620735,-1.2,-0.01,-0.7,379
13.62,243.472600531421,-9.74867241679969,244.121373958599,-5.82725531620735,-1.2,-0.01,-0.7,379
13.629,243.369426484961,-10.3991707955879,244.095640447055,-4.59963617493478,-1.2,-0.01,-0.7,379
13.63,243.358555236293,-10.3991707955879,244.093540814588,-4.59963617493478,-1.2,-0.01,-0.7,379
13.635,243.306181220363,-10.3991707955879,244.085372952938,-4.59963617493478,-1.2,-0.01,-0.7,379
13.64,243.257355507797,-10.3991707955879,244.081106046068,-4.59963617493478,-1.2,-0.01,-0.7,379
13.65,243.17164272717,-10.3991707955879,244.0840839965,-4.59963617493478,-1.2,-0.01,-0.7,379
13.66,243.103879658492,-10.3991707955879,244.101974507281,-4.59963617493478,-1.2,-0.01,-0.7,379
13.67,243.056294445353,-10.3991707955879,244.134268968967,-4.59963617493478,-1.2,-0.01,-0.7,379
13.68,243.030850986902,-10.3991707955879,244.180605204431,-4.59963617493478,-1.2,-0.01,-0.7,379
13.688,243.027584080379,-5.7246559726445,244.227595108166,1.2267852682486,-1.2,-0.01,-0.7,379
13.69,243.029240861385,-5.7246559726445,244.240707976693,1.2267852682486,-1.2,-0.01,-0.7,379
13.7,243.052833483419,-5.7246559726445,244.313768985372,1.2267852682486,-1.2,-0.01,-0.7,379
13.71,243.102379015314,-5.7246559726445,244.397179817614,1.2267852682486,-1.2,-0.01,-0.7,379
13.72,243.177965863264,-5.7246559726445,244.486925367328,1.2267852682486,-1.2,-0.01,-0.7,379
13.73,243.279212848667,-5.7246559726445,244.579541720646,1.2267852682486,-1.2,-0.01,-0.7,379
13.74,243.405431746434,-5.7246559726445,244.672653060226,1.2267852682486,-1.2,-0.01,-0.7,379
13.747,243.508182059529,4.60866514154884,244.737191636867,6.31834211791531,-1.2,-0.01,-0.7,379
13.75,243.55575280891,4.60866514154884,244.764570859869,6.31834211791531,-1.2,-0.01,-0.7,379
13.76,243.729049210725,4.60866514154884,244.853766597169,6.31834211791531,-1.2,-0.01,-0.7,379
13.77,243.923289311581,4.60866514154884,244.93753348551,6.31834211791531,-1.2,-0.01,-0.7,379
13.78,244.135530293047,4.60866514154884,245.012113665124,6.31834211791531,-1.2,-0.01,-0.7,379
13.79,244.362318279618,4.60866514154884,245.074408125132,6.31834211791531,-1.2,-0.01,-0.7,379
13.8,244.600001594137,4.60866514154884,245.122348441871,6.31834211791531,-1.2,-0.01,-0.7,379
13.806,244.746328169233,15.0814194766906,245.143596237118,3.7055619120472,-1.2,-0.01,-0.7,379
13.81,244.844956359666,15.0814194766906,245.154486188054,3.7055619120472,-1.2,-0.01,-0.7,379
13.82,245.09351458183,15.0814194766906,245.170083721394,3.7055619120472,-1.2,-0.01,-0.7,379
13.83,245.341331254064,15.0814194766906,245.169512930657,3.7055619120472,-1.2,-0.01,-0.7,379
13.84,245.583480648688,15.0814194766906,245.154033885209,3.7055619120472,-1.2,-0.01,-0.7,379
13.85,245.814860330319,15.0814194766906,245.124864777764,3.7055619120472,-1.2,-0.01,-0.7,379
13.86,246.03048601603,15.0814194766906,245.082902005142,3.7055619120472,-1.2,-0.01,-0.7,379
13.865,246.130916182501,3.7054726977956,245.057345571153,0.587496586734803,-1.2,-0.01,-0.7,379
13.87,246.225693819611,3.7054726977956,245.028834673723,0.587496586734803,-1.2,-0.01,-0.7,379
13.88,246.396570979919,3.7054726977956,244.963524508955,0.587496586734803,-1.2,-0.01,-0.7,379
13.89,246.540777198156,3.7054726977956,244.888714872261,0.587496586734803,-1.2,-0.01,-0.7,379
13.9,246.657427036652,3.7054726977956,244.806806765311,0.587496586734803,-1.2,-0.01,-0.7,379
13.91,246.746679862115,3.7054726977956,244.719855978774,0.587496586734803,-1.2,-0.01,-0.7,379
13.92,246.809408999244,3.7054726977956,244.629299305742,0.587496586734803,-1.2,-0.01,-0.7,379
13.924,246.827361030954,0.695806909038413,244.592304443875,-4.73880400073887,-1.2,-0.01,-0.7,379
13.93,246.84694448645,0.695806909038413,244.536160596173,-4.73880400073887,-1.2,-0.01,-0.7,379
13.94,246.860974628754,0.695806909038413,244.441707432914,-4.73880400073887,-1.2,-0.01,-0.7,379
13.95,246.853588140225,0.695806909038413,244.348609161246,-4.73880400073887,-1.2,-0.01,-0.7,379
13.96,246.82711242961,0.695806909038413,244.260550307666,-4.73880400073887,-1.2,-0.01,-0.7,379
13.97,246.783935232736,0.695806909038413,244.180625920832,-4.73880400073887,-1.2,-0.01,-0.7,379
13.98,246.726377594618,0.695806909038413,244.110936055071,-4.73880400073887,-1.2,-0.01,-0.7,379
13.983,246.70663541716,0.695806909038413,244.092246868255,-6.43493420215219,-1.2,-0.01,-0.7,379
13.99,246.65660868445,0.695806909038413,244.052923989286,-6.43493420215219,-1.2,-0.01,-0.7,379
14,246.576593678748,0.695806909038413,244.007742775499,-6.43493420215219,-1.2,-0.01,-0.7,379
14.01,246.488066925429,0.695806909038413,243.97678304793,-6.43493420215219,-1.2,-0.01,-0.7,379
14.02,246.392524029909,0.695806909038413,243.961599552804,-6.43493420215219,-1.2,-0.01,-0.7,379
14.03,246.291227304592,0.695806909038413,243.96340786808,-6.43493420215219,-1.2,-0.01,-0.7,379
