time_s,ball_grey,servo_grey,ball_black,servo_black,Kp,Ki,Kd
6.81,254.999619876278,0.00207552626430493,400,45,-2.2,-2,-0.7
6.82,254.999507090171,0.00207552626430493,400,45,-2.2,-2,-0.7
6.83,254.999395333127,0.00207552626430493,400,45,-2.2,-2,-0.7
6.84,254.999284369761,0.00207552626430493,400,45,-2.2,-2,-0.7
6.85,254.99917373044,0.00207552626430493,400,45,-2.2,-2,-0.7
6.86,254.999062805323,0.00207552626430493,400,45,-2.2,-2,-0.7
6.87,254.998950915675,0.00207552626430493,400,45,-2.2,-2,-0.7
6.88,254.99883736623,0.00207552626430493,400,45,-2.2,-2,-0.7
6.89,254.99872148208,0.00207552626430493,400,45,-2.2,-2,-0.7
6.9,254.998602633213,0.00207552626430493,400,45,-2.2,-2,-0.7
6.91,254.998480249386,0.00207552626430493,400,45,-2.2,-2,-0.7
6.92,254.998353827667,0.00207552626430493,400,45,-2.2,-2,-0.7
6.93,254.998222934561,0.00207552626430493,400,45,-2.2,-2,-0.7
6.94,254.998087204302,0.00207552626430493,400,45,-2.2,-2,-0.7
6.95,254.997946334583,0.00207552626430493,400,45,-2.2,-2,-0.7
6.96,254.997800080705,0.00207552626430493,400,45,-2.2,-2,-0.7
6.97,254.997648248914,0.00207552626430493,400,45,-2.2,-2,-0.7
6.98,254.997490689463,0.00207552626430493,400,45,-2.2,-2,-0.7
6.99,254.997327289825,0.00207552626430493,400,45,-2.2,-2,-0.7
7,254.997157968298,0.00207552626430493,400,45,-2.2,-2,-0.7
7.01,254.996982668193,0.00207552626430493,400,45,-2.2,-2,-0.7
7.02,254.996801352666,0.00207552626430493,400,45,-2.2,-2,-0.7
7.03,254.996614000262,0.00207552626430493,400,45,-2.2,-2,-0.7
7.04,254.996420601118,0.00207552626430493,400,45,-2.2,-2,-0.7
7.05,254.996221153831,0.00207552626430493,400,45,-2.2,-2,-0.7
7.06,254.996015662892,0.00207552626430493,400,45,-2.2,-2,-0.7
7.07,254.995804136662,0.00207552626430493,400,45,-2.2,-2,-0.7
7.08,254.995586585785,0.00207552626430493,400,45,-2.2,-2,-0.7
7.09,254.995363021998,0.00207552626430493,400,45,-2.2,-2,-0.7
7.1,254.995133457254,0.00207552626430493,400,45,-2.2,-2,-0.7
7.11,254.994897903111,0.00207552626430493,400,45,-2.2,-2,-0.7
7.12,254.994656370324,0.00207552626430493,400,45,-2.2,-2,-0.7
7.13,254.994408868603,0.00207552626430493,400,45,-2.2,-2,-0.7
7.14,254.994155406493,0.00207552626430493,400,45,-2.2,-2,-0.7
7.15,254.993895991346,0.00207552626430493,400,45,-2.2,-2,-0.7
7.16,254.993630629351,0.00207552626430493,400,45,-2.2,-2,-0.7
7.17,254.993359325618,0.00207552626430493,400,45,-2.2,-2,-0.7
7.18,254.99308208427,0.00207552626430493,400,45,-2.2,-2,-0.7
7.19,254.992798908569,0.00207552626430493,400,45,-2.2,-2,-0.7
7.2,254.992509801029,0.00207552626430493,400,45,-2.2,-2,-0.7
7.21,254.992214763533,0.00207552626430493,400,45,-2.2,-2,-0.7
7.22,254.991913797443,0.00207552626430493,400,45,-2.2,-2,-0.7
7.23,254.991606903702,0.00207552626430493,400,45,-2.2,-2,-0.7
7.24,254.991294082915,0.00207552626430493,400,45,-2.2,-2,-0.7
7.25,254.990975335431,0.00207552626430493,400,45,-2.2,-2,-0.7
7.26,254.990650661406,0.00207552626430493,400,45,-2.2,-2,-0.7
7.27,254.990320060851,0.00207552626430493,400,45,-2.2,-2,-0.7
7.28,254.989983533683,0.00207552626430493,400,45,-2.2,-2,-0.7
7.29,254.989641079753,0.00207552626430493,400,45,-2.2,-2,-0.7
7.3,254.989292698875,0.00207552626430493,400,45,-2.2,-2,-0.7
7.31,254.988938390847,0.00207552626430493,400,45,-2.2,-2,-0.7
7.32,254.988578155463,0.00207552626430493,400,45,-2.2,-2,-0.7
7.33,254.988211992526,0.00207552626430493,400,45,-2.2,-2,-0.7
7.34,254.987839901851,0.00207552626430493,400,45,-2.2,-2,-0.7
7.35,254.987461883274,0.00207552626430493,400,45,-2.2,-2,-0.7
7.36,254.987077936649,0.00207552626430493,400,45,-2.2,-2,-0.7
7.37,254.986688061852,0.00207552626430493,400,45,-2.2,-2,-0.7
7.38,254.986292258777,0.00207552626430493,400,45,-2.2,-2,-0.7
7.39,254.98589052734,0.00207552626430493,400,45,-2.2,-2,-0.7
7.4,254.985482867469,0.00207552626430493,400,45,-2.2,-2,-0.7
7.41,254.985069279111,0.00207552626430493,400,45,-2.2,-2,-0.7
7.42,254.984649762222,0.00207552626430493,400,45,-2.2,-2,-0.7
7.43,254.984224316773,0.00207552626430493,400,45,-2.2,-2,-0.7
7.44,254.983792942739,0.00207552626430493,400,45,-2.2,-2,-0.7
7.45,254.983355640105,0.00207552626430493,400,45,-2.2,-2,-0.7
7.46,254.982912408861,0.00207552626430493,400,45,-2.2,-2,-0.7
7.47,254.982463249002,0.00207552626430493,400,45,-2.2,-2,-0.7
7.48,254.982008160525,0.00207552626430493,400,45,-2.2,-2,-0.7
7.49,254.98154714343,0.00207552626430493,400,45,-2.2,-2,-0.7
7.5,254.981080197719,0.00207552626430493,400,45,-2.2,-2,-0.7
7.51,254.980607323394,0.00207552626430493,400,45,-2.2,-2,-0.7
7.52,254.980128520459,0.00207552626430493,400,45,-2.2,-2,-0.7
7.53,254.979643788917,0.00207552626430493,400,45,-2.2,-2,-0.7
7.54,254.979153128771,0.00207552626430493,400,45,-2.2,-2,-0.7
7.55,254.978656540025,0.00207552626430493,400,45,-2.2,-2,-0.7
7.56,254.978154022683,0.00207552626430493,400,45,-2.2,-2,-0.7
7.57,254.977645576746,0.00207552626430493,400,45,-2.2,-2,-0.7
7.58,254.977131202218,0.00207552626430493,400,45,-2.2,-2,-0.7
7.59,254.9766108991,0.00207552626430493,400,45,-2.2,-2,-0.7
7.6,254.976084667394,0.00207552626430493,400,45,-2.2,-2,-0.7
7.61,254.975552507102,0.00207552626430493,400,45,-2.2,-2,-0.7
7.62,254.975014418225,0.00207552626430493,400,45,-2.2,-2,-0.7
7.63,254.974470400764,0.00207552626430493,400,45,-2.2,-2,-0.7
7.64,254.973920454719,0.00207552626430493,400,45,-2.2,-2,-0.7
7.65,254.973364580091,0.00207552626430493,400,45,-2.2,-2,-0.7
7.66,254.972802776881,0.00207552626430493,400,45,-2.2,-2,-0.7
7.67,254.972235045088,0.00207552626430493,400,45,-2.2,-2,-0.7
7.68,254.971661384713,0.00207552626430493,400,45,-2.2,-2,-0.7
7.69,254.971081795757,0.00207552626430493,400,45,-2.2,-2,-0.7
7.7,254.970496278218,0.00207552626430493,400,45,-2.2,-2,-0.7
7.71,254.969904832097,0.00207552626430493,400,45,-2.2,-2,-0.7
7.72,254.969307457394,0.00207552626430493,400,45,-2.2,-2,-0.7
7.73,254.968704154109,0.00207552626430493,400,45,-2.2,-2,-0.7
7.74,254.968094922241,0.00207552626430493,400,45,-2.2,-2,-0.7
7.75,254.967479761792,0.00207552626430493,400,45,-2.2,-2,-0.7
7.76,254.96685867276,0.00207552626430493,400,45,-2.2,-2,-0.7
7.77,254.966231655146,0.00207552626430493,400,45,-2.2,-2,-0.7
7.78,254.96559870895,0.00207552626430493,400,45,-2.2,-2,-0.7
7.79,254.964959834171,0.00207552626430493,400,45,-2.2,-2,-0.7
7.8,254.964315030809,0.00207552626430493,400,45,-2.2,-2,-0.7
7.81,254.963664298865,0.00207552626430493,400,45,-2.2,-2,-0.7
7.82,254.963007638339,0.00207552626430493,400,45,-2.2,-2,-0.7
7.83,254.96234504923,0.00207552626430493,400,45,-2.2,-2,-0.7
7.84,254.961676531538,0.00207552626430493,400,45,-2.2,-2,-0.7
7.85,254.961002085264,0.00207552626430493,400,45,-2.2,-2,-0.7
7.86,254.960321710407,0.00207552626430493,400,45,-2.2,-2,-0.7
7.87,254.959635406967,0.00207552626430493,400,45,-2.2,-2,-0.7
7.88,254.958943174945,0.00207552626430493,400,45,-2.2,-2,-0.7
7.89,254.95824501434,0.00207552626430493,400,45,-2.2,-2,-0.7
7.9,254.957540925153,0.00207552626430493,400,45,-2.2,-2,-0.7
7.91,254.956830907382,0.00207552626430493,400,45,-2.2,-2,-0.7
7.92,254.95611496103,0.00207552626430493,400,45,-2.2,-2,-0.7
7.93,254.955393086094,0.00207552626430493,400,45,-2.2,-2,-0.7
7.94,254.954665282576,0.00207552626430493,400,45,-2.2,-2,-0.7
7.95,254.953931550475,0.00207552626430493,400,45,-2.2,-2,-0.7
7.96,254.953191889792,0.00207552626430493,400,45,-2.2,-2,-0.7
7.97,254.952446300526,0.00207552626430493,400,45,-2.2,-2,-0.7
7.98,254.951694782677,0.00207552626430493,400,45,-2.2,-2,-0.7
7.99,254.950937336246,0.00207552626430493,400,45,-2.2,-2,-0.7
8,254.950173961232,0.00207552626430493,400,45,-2.2,-2,-0.7
8.01,254.949404657635,0.00207552626430493,400,45,-2.2,-2,-0.7
8.02,254.948629425456,0.00207552626430493,400,45,-2.2,-2,-0.7
8.03,254.947848264694,0.00207552626430493,400,45,-2.2,-2,-0.7
8.04,254.94706117535,0.00207552626430493,400,45,-2.2,-2,-0.7
8.05,254.946268157423,0.00207552626430493,400,45,-2.2,-2,-0.7
8.06,254.945469210913,0.00207552626430493,400,45,-2.2,-2,-0.7
8.07,254.94466433582,0.00207552626430493,400,45,-2.2,-2,-0.7
8.08,254.943853532145,0.00207552626430493,400,45,-2.2,-2,-0.7
8.09,254.943036799887,0.00207552626430493,400,45,-2.2,-2,-0.7
8.1,254.942214139047,0.00207552626430493,400,45,-2.2,-2,-0.7
