time_s,nonlinear,linearized
2.1,79.1646406809273,0
2.11,70.3873418312059,0
2.12,61.5962884325916,0
2.13,52.8807918521375,0
2.14,44.2059348687111,0
2.15,35.5717174823135,0
2.16,27.0490000013444,0
2.17,18.5897828415842,0
2.18,10.1940660030322,0
2.19,1.90576121664216,0
2.19231551796765,2.33186803200169e-11,0
2.19231551796768,0,0
2.2,0,0
2.21,0,0
2.22,0,0
2.23,0,0
2.24,0,0
2.25,0,0
2.26,0,0
2.27,0,0
2.28,0,0
2.29,0,0
2.3,0,0
2.31,0,0
2.32,0,0
2.33,0,0
2.34,0,0
2.35,0,0
2.36,0,0
2.37,0,0
2.38,0,0
2.39,0,0
2.4,0,0
2.41,0,0
2.42,0,0
2.43,0,0
2.44,0,0
2.45,0,0
2.46,0,0
2.47,0,0
2.48,0,0
2.49,0,0
2.5,0,0
2.51,0,0
2.52,0,0
2.53,0,0
2.54,0,0
2.55,0,0
2.56,0,0
2.57,0,0
2.58,0,0
2.59,0,0
2.6,0,0
2.61,0,0
2.62,0,0
2.63,0,0
2.64,0,0
2.65,0,0
2.66,0,0
2.67,0,0
2.68,0,0
2.69,0,0
2.7,0,0
2.71,0,0
2.72,0,0
2.73,0,0
2.74,0,0
2.75,0,0
2.76,0,0
2.77,0,0
2.78,0,0
2.79,0,0
2.8,0,0
2.81,0,0
2.82,0,0
2.83,0,0
2.84,0,0
2.85,0,0
2.86,0,0
2.87,0,0
2.88,0,0
2.89,0,0
2.9,0,0
2.91,0,0
2.92,0,0
2.93,0,0
2.93300491636032,0,0
2.93300491636035,0,4.81747974845348e-12
2.94,0,125.036781268802
2.95,0,306.866132608089
2.95504637321857,0,399.999999999996
2.9550463732186,0,400
2.96,0,400
2.97,0,400
2.98,0,400
2.99,0,400
3,0,400
3.01,0,400
3.02,0,400
3.03,0,400
3.04,0,400
3.05,0,400
3.06,0,400
3.07,0,400
3.08,0,400
3.09,0,400
3.1,0,400
3.11,0,400
3.12,0,400
3.13,0,400
3.14,0,400
3.15,0,400
3.16,0,400
3.17,0,400
3.18,0,400
3.19,0,400
3.2,0,400
3.21,0,400
3.22,0,400
3.23,0,400
3.24,0,400
3.25,0,400
3.26,0,400
3.27,0,400
3.28,0,400
3.29,0,400
3.3,0,400
3.31,0,400
3.32,0,400
3.33,0,400
3.34,0,400
3.35,0,400
3.36,0,400
3.37,0,400
3.38,0,400
3.39,0,400
3.4,0,400
3.41,0,400
3.42,0,400
3.43,0,400
3.44,0,400
3.45,0,400
3.46,0,400
3.47,0,400
3.48,0,400
3.49,0,400
3.5,0,400
3.51,0,400
3.52,0,400
3.53,0,400
3.54,0,400
3.55,0,400
3.56,0,400
3.57,0,400
3.58,0,400
3.59,0,400
3.6,0,400
3.61,0,400
3.62,0,400
3.63,0,400
3.64,0,400
3.65,0,400
3.66,0,400
3.67,0,400
3.67540006272563,0,400
3.67540006272566,1.86517468137026e-13,400
3.68,3.81505895718041,400
3.69,12.1901730603609,400
3.7,20.6767870689708,400
3.71,29.2749009830093,400
3.72,37.9845148024772,400
3.73,46.8056285273737,400
3.74,55.7382421576996,400
3.75,64.7823556934541,400
3.76,73.9379691346381,400
3.77,83.2050824812506,400
3.78,92.5836957332925,400
3.79,102.073808890763,400
3.8,111.675421953663,400
3.81,121.388534921992,400
3.82,131.21314779575,400
3.83,141.149260574936,400
3.84,151.196873259552,400
3.85,161.355985849597,400
3.86,171.62659834507,400
3.87,182.008710745973,400
3.88,192.502323052305,400
3.89,203.107435264066,400
3.9,213.824047381255,400
3.91,224.652159403874,400
3.92,235.591771331922,400
3.93,246.642883165399,400
3.94,257.805494904305,400
3.95,269.07960654864,400
3.96,280.465218098403,400
3.97,291.962329553596,400
3.98,303.564286601332,400
3.99,315.255211045359,400
4,327.015016249273,400
4.01,338.820005953729,400
4.02,350.642749837144,400
4.03,362.452370926798,400
4.04,374.215857195124,400
4.05,385.900708183317,400
4.06,397.482607284389,400
4.06218638305114,399.999999999935,400
4.06218638305119,400,400
4.07,400,400
4.08,400,400
4.09,400,400
4.1,400,400
4.11,400,400
4.12,400,400
4.13,400,400
4.14,400,400
4.15,400,400
4.16,400,400
4.17,400,400
4.18,400,400
4.19,400,400
4.2,400,400
4.21,400,400
4.22,400,400
4.23,400,400
4.24,400,400
4.25,400,400
4.26,400,400
4.27,400,400
4.28,400,400
4.28921480926318,400,400
4.28921480926324,400,399.999999999999
4.29,400,381.706552845953
4.29392595368381,400,289.904138827268
4.3,400,146.771134669905
4.30617033380955,400,1.80193637788761e-11
4.3061703338096,400,0
4.31,400,0
4.32,400,0
4.33,400,0
4.34,400,0
4.35,400,0
4.36,400,0
4.37,400,0
4.38,400,0
4.39,400,0
4.4,400,0
4.41,400,0
4.42,400,0
4.43,400,0
4.44,400,0
4.45,400,0
4.46,400,0
4.47,400,0
4.48,400,0
4.49,400,0
4.5,400,0
4.51,400,0
4.52,400,0
4.53,400,0
4.54,400,0
4.55,400,0
4.56,400,0
4.57,400,0
4.58,400,0
4.59,400,0
4.6,400,0
4.61,400,0
4.62,400,0
4.63,400,0
4.64,400,0
4.65,400,0
4.66,400,0
4.67,400,0
4.68,400,0
4.69,400,0
4.7,400,0
4.71,400,0
4.72,400,0
4.73,400,0
4.74,400,0
4.75,400,0
4.76,400,0
4.77,400,0
4.78,400,0
4.79,400,0
4.8,400,0
4.81,400,0
4.82,400,0
4.83,400,0
4.84,400,0
4.85,400,0
4.86,400,0
4.87,400,0
4.88,400,0
4.89,400,0
4.9,400,0
4.91,400,0
4.92,400,0
4.93,400,0
4.94,400,0
4.95,400,0
4.96,400,0
4.97,400,0
4.98,400,0
4.99,400,0
5,400,0
5.01,400,0
5.02,400,0
5.03,400,0
5.04,400,0
5.05,400,0
5.06,400,0
5.07,400,0
5.08,400,0
5.09,400,0
5.1,400,0
5.11,400,0
5.12,400,0
5.13,400,0
5.14,400,0
5.15,400,0
5.16,400,0
5.17,400,0
5.18,400,0
5.19,400,0
5.2,400,0
5.21,400,0
5.22,400,0
5.23,400,0
5.24,400,0
5.25,400,0
5.26,400,0
5.27,400,0
5.28,400,0
5.29,400,0
5.3,400,0
5.31,400,0
5.32,400,0
5.33,400,0
5.34,400,0
5.35,400,0
5.36,400,0
5.37,400,0
5.38,400,0
5.39,400,0
5.4,400,0
5.41,400,0
5.42,400,0
5.43,400,0
5.44,400,0
5.45,400,0
5.46,400,0
5.47,400,0
5.48,400,0
5.49,400,0
5.5,400,0
5.51,400,0
5.52,400,0
5.53,400,0
5.54,400,0
5.55,400,0
5.56,400,0
5.57,400,0
5.58,400,0
5.59,400,0
5.6,400,0
5.61,400,0
5.62,400,0
5.63,400,0
5.64,400,0
5.65,400,0
5.66,400,0
5.67,400,0
5.68,400,0
5.69,400,0
5.7,400,0
5.71,400,0
5.72,400,0
5.73,400,0
5.74,400,0
5.75,400,0
5.76,400,0
5.77,400,0
5.78,400,0
5.79,400,0
5.8,400,0
5.81,400,0
5.82,400,0
5.83,400,0
5.84,400,0
5.85,400,0
5.86,400,0
5.87,400,0
5.88,400,0
5.89,400,0
5.9,400,0
5.90945333264502,400,0
5.90945333264508,400,3.06954461848363e-12
5.91,400,15.8180384967282
5.91273333677461,400,95.0707004536503
5.92,400,307.08329569151
5.92316418974219,400,399.999999998329
5.92316418974225,400,400
5.93,400,400
5.94,400,400
5.95,400,400
5.96,400,400
5.97,400,400
5.98,400,400
5.99,400,400
6,400,400
6.01,400,400
6.02,400,400
6.03,400,400
6.04,400,400
6.05,400,400
6.06,400,400
6.07,400,400
6.08,400,400
6.09,400,400
6.1,400,400
6.11,400,400
6.12,400,400
6.1252860697744,400,400
6.12528606977446,400,400
6.13,394.565757130494,400
6.14,382.955675902332,400
6.15,371.234094768741,400
6.16,359.401013729721,400
6.17,347.456432785272,400
6.18,335.400351935395,400
6.19,323.232771180087,400
6.2,310.953690519351,400
6.21,298.563109953186,400
6.22,286.061029481592,400
6.23,273.447449104569,400
6.24,260.722368822117,400
6.25,247.885788634236,400
6.26,234.937708540926,400
6.27,221.878128542186,400
6.28,208.707048638019,400
6.29,195.424468828422,400
6.3,182.030389113396,400
6.31,168.542998324977,400
6.32,154.962296463168,400
6.33,141.27009469593,400
6.34,127.525122688254,400
6.35,113.727380440139,400
6.36,99.8181382865969,400
6.37,85.8956986394427,400
6.38,71.9600614986766,400
6.39,57.9129244524802,400
6.4,43.8657874062851,400
6.41,29.8322747667553,400
6.42,15.7749552504955,400
6.43,1.79170435626954,400
6.43128639082249,5.55751000774762e-11,400
6.43128639082257,0,400
6.44,0,400
6.45,0,400
6.46,0,400
6.47,0,400
6.48,0,400
6.49,0,400
6.5,0,400
6.51,0,400
6.52,0,400
6.53,0,400
6.54,0,400
6.55,0,400
6.56,0,400
6.57,0,400
6.58,0,400
6.59,0,400
6.6,0,400
6.61,0,400
6.62,0,400
6.63,0,400
6.64,0,400
6.65,0,400
6.66,0,400
6.67,0,400
6.68,0,400
6.69,0,400
6.7,0,400
6.71,0,400
6.72,0,400
6.73,0,400
6.74,0,400
6.75,0,400
6.76,0,400
6.77,0,400
6.78,0,400
6.79,0,400
6.8,0,400
6.81,0,400
6.82,0,400
6.83,0,400
6.84,0,400
6.85,0,400
6.86,0,400
6.87,0,400
6.88,0,400
6.89,0,400
6.9,0,400
6.91,0,400
6.92,0,400
6.93,0,400
6.94,0,400
6.95,0,400
6.96,0,400
6.97,0,400
6.98,0,400
6.99,0,400
7,0,400
7.01,0,400
7.02,0,400
7.03,0,400
7.04,0,400
7.05,0,400
7.06,0,400
7.07,0,400
7.08,0,400
7.09,0,400
7.1,0,400
7.11,0,400
7.12,0,400
7.13,0,400
7.14,0,400
7.15,0,400
7.16,0,400
7.17,0,400
7.18,0,400
7.19,0,400
7.2,0,400
7.21,0,400
7.22,0,400
7.23,0,400
7.24,0,400
7.25,0,400
7.26,0,400
7.27,0,400
7.28,0,400
7.29,0,400
7.3,0,400
7.31,0,400
7.32,0,400
7.33,0,400
7.34,0,400
7.35,0,400
7.36,0,400
7.37,0,400
7.38,0,400
7.39,0,400
7.4,0,400
7.41,0,400
7.42,0,400
7.43,0,400
7.44,0,400
7.45,0,400
7.46,0,400
7.47,0,400
7.48,0,400
7.49,0,400
7.5,0,400
7.51,0,400
7.52,0,400
7.53,0,400
7.54,0,400
7.55,0,400
7.56,0,400
7.57,0,400
7.58,0,400
7.59,0,400
7.6,0,400
7.61,0,400
7.62,0,400
7.63,0,400
7.64,0,400
7.65,0,400
7.66,0,400
7.67,0,400
7.68,0,400
7.69,0,400
7.7,0,400
7.71,0,400
7.72,0,400
7.73,0,400
7.74,0,400
7.75,0,400
7.76,0,400
7.77,0,400
7.78,0,400
7.79,0,400
7.8,0,400
7.81,0,400
7.82,0,400
7.83,0,400
7.84,0,400
7.85,0,400
7.86,0,400
7.87,0,400
7.88,0,400
7.89,0,400
7.9,0,400
7.91,0,400
7.91360453586954,0,400
7.9136045358696,0,399.999999999995
7.92,0,174.025588058506
7.92489686236264,0,2.02163619178464e-09
7.9248968623627,0,0
7.93,0,0
7.94,0,0
7.95,0,0
7.96,0,0
7.97,0,0
7.98,0,0
7.99,0,0
8,0,0
8.01,0,0
8.02,0,0
8.03,0,0
8.04,0,0
8.05,0,0
8.06,0,0
8.07,0,0
8.08,0,0
8.09,0,0
8.1,0,0
8.11,0,0
8.12,0,0
8.13,0,0
8.14,0,0
8.15,0,0
8.16,0,0
8.17,0,0
8.18,0,0
8.19,0,0
8.2,0,0
8.21,0,0
8.22,0,0
8.23,0,0
8.24,0,0
8.25,0,0
8.26,0,0
8.27,0,0
8.28,0,0
8.29,0,0
8.3,0,0
8.31,0,0
8.32,0,0
8.33,0,0
8.34,0,0
8.35,0,0
8.36,0,0
8.37,0,0
8.38,0,0
8.39,0,0
8.4,0,0
8.41,0,0
8.42,0,0
8.43,0,0
8.44,0,0
8.45,0,0
8.46,0,0
8.47,0,0
8.48,0,0
8.49,0,0
8.5,0,0
8.51,0,0
8.52,0,0
8.53,0,0
8.54,0,0
8.55,0,0
8.56,0,0
8.57,0,0
8.58,0,0
8.59,0,0
8.6,0,0
8.61,0,0
8.62,0,0
8.63,0,0
8.64,0,0
8.65,0,0
8.66,0,0
8.67,0,0
8.68,0,0
8.69,0,0
8.7,0,0
8.71,0,0
8.72,0,0
8.73,0,0
8.74,0,0
8.75,0,0
8.76,0,0
8.77,0,0
8.78,0,0
8.79,0,0
8.8,0,0
8.81,0,0
8.82,0,0
8.83,0,0
8.84,0,0
8.85,0,0
8.86,0,0
8.87,0,0
8.88,0,0
8.89,0,0
8.9,0,0
8.91,0,0
8.92,0,0
8.93,0,0
8.94,0,0
8.95,0,0
8.95462851605118,0,0
8.95462851605129,1.57426072178168e-10,0
8.96,7.57214641421353,0
8.97,21.7547781207708,0
8.98,36.048909732757,0
8.99,50.4545412501723,0
9,64.9716726730166,0
9.01,79.6003040012898,0
9.02,94.3404352349921,0
9.03,109.192066374123,0
9.04,124.155197418686,0
9.05,139.229828368676,0
9.06,154.415959224094,0
9.07,169.713589984941,0
9.08,185.122720651217,0
9.09,200.643351222923,0
9.1,216.275481700057,0
9.11,232.01911208262,0
9.12,247.874242370615,0
9.13,263.840872564037,0
9.14,279.919002662887,0
9.15,296.108632667166,0
9.16,312.409762576875,0
9.17,328.822392392012,0
9.18,345.286426412267,0
9.19,361.801864637641,0
9.2,378.397155406768,0
9.21,394.960798814214,0
9.21305084737391,400,0
9.21305084737402,400,0
9.22,400,0
9.23,400,0
9.24,400,0
9.25,400,0
9.26,400,0
9.27,400,0
9.28,400,0
9.29,400,0
9.3,400,0
9.31,400,0
9.32,400,0
9.33,400,0
9.34,400,0
9.35,400,0
9.36,400,0
9.37,400,0
9.38,400,0
9.39,400,0
9.4,400,0
9.41,400,0
9.42,400,0
9.43,400,0
9.44,400,0
9.45,400,0
9.46,400,0
9.47,400,0
9.48,400,0
9.49,400,0
9.5,400,0
9.51,400,0
9.52,400,0
9.53,400,0
9.54,400,0
9.55,400,0
9.56,400,0
9.57,400,0
9.58,400,0
9.59,400,0
9.6,400,0
9.61,400,0
9.62,400,0
9.63,400,0
9.64,400,0
9.65,400,0
9.66,400,0
9.67,400,0
9.68,400,0
9.69,400,0
9.7,400,0
9.71,400,0
9.72,400,0
9.73,400,0
9.74,400,0
9.75,400,0
9.76,400,0
9.77,400,0
9.78,400,0
9.79,400,0
9.8,400,0
9.81,400,0
9.82,400,0
9.83,400,0
9.84,400,0
9.85,400,0
9.86,400,0
9.87,400,0
9.88,400,0
9.89,400,0
9.9,400,0
9.91,400,0
9.92,400,0
9.93,400,0
9.94,400,0
9.95,400,0
9.96,400,0
9.97,400,0
9.98,400,0
9.99,400,0
10,400,0
10.01,400,0
10.02,400,0
10.03,400,0
10.04,400,0
10.05,400,0
10.06,400,0
10.07,400,0
10.08,400,0
10.09,400,0
10.1,400,0
10.11,400,0
10.12,400,0
10.13,400,0
10.14,400,0
10.15,400,0
10.16,400,0
10.1696213917509,400,0
10.1696213917511,400,2.70711097982712e-09
10.17,400,15.3702630910378
10.1718930412447,400,92.2995087049485
10.1794330828226,400,399.99999999514
10.1794330828227,400,400
10.18,400,400
10.1828345858866,400,400
10.19,400,400
10.2,400,400
10.21,400,400
10.22,400,400
10.23,400,400
10.24,400,400
10.25,400,400
10.26,400,400
10.27,400,400
10.28,400,400
10.29,400,400
10.3,400,400
10.31,400,400
10.32,400,400
10.33,400,400
10.34,400,400
10.35,400,400
10.36,400,400
10.37,400,400
10.38,400,400
10.39,400,400
10.4,400,400
10.41,400,400
10.42,400,400
10.43,400,400
10.44,400,400
10.45,400,400
10.46,400,400
10.47,400,400
10.48,400,400
10.49,400,400
10.5,400,400
10.51,400,400
10.52,400,400
10.53,400,400
10.54,400,400
10.55,400,400
10.56,400,400
10.57,400,400
10.58,400,400
10.59,400,400
10.6,400,400
10.61,400,400
10.62,400,400
10.63,400,400
10.64,400,400
10.65,400,400
10.66,400,400
10.67,400,400
10.68,400,400
10.69,400,400
10.7,400,400
10.71,400,400
10.72,400,400
10.73,400,400
10.74,400,400
10.75,400,400
10.76,400,400
10.77,400,400
10.78,400,400
10.79,400,400
10.8,400,400
10.81,400,400
10.82,400,400
10.83,400,400
10.84,400,400
10.85,400,400
10.86,400,400
10.87,400,400
10.88,400,400
10.89,400,400
10.9,400,400
10.91,400,400
10.92,400,400
10.93,400,400
10.94,400,400
10.95,400,400
10.96,400,400
10.97,400,400
10.98,400,400
10.99,400,400
11,400,400
11.01,400,400
11.02,400,400
11.03,400,400
11.04,400,400
11.05,400,400
11.06,400,400
11.07,400,400
11.08,400,400
11.09,400,400
11.1,400,400
11.11,400,400
11.12,400,400
11.13,400,400
11.14,400,400
11.15,400,400
11.16,400,400
11.17,400,400
11.18,400,400
11.19,400,400
11.2,400,400
11.21,400,400
11.22,400,400
11.23,400,400
11.24,400,400
11.25,400,400
11.26,400,400
11.27,400,400
11.28,400,400
11.29,400,400
11.3,400,400
11.31,400,400
11.32,400,400
11.33,400,400
11.34,400,400
11.35,400,400
11.36,400,400
11.37,400,400
11.38,400,400
11.39,400,400
11.4,400,400
11.41,400,400
11.42,400,400
11.43,400,400
11.44,400,400
11.45,400,400
11.46,400,400
11.47,400,400
11.48,400,400
11.49,400,400
11.5,400,400
11.51,400,400
11.52,400,400
11.53,400,400
11.54,400,400
11.55,400,400
11.56,400,400
11.57,400,400
11.58,400,400
11.59,400,400
11.6,400,400
11.61,400,400
11.62,400,400
11.63,400,400
11.64,400,400
11.65,400,400
11.66,400,400
11.67,400,400
11.68,400,400
11.69,400,400
11.7,400,400
11.71,400,400
11.72,400,400
11.73,400,400
11.74,400,400
11.75,400,400
11.76,400,400
11.77,400,400
11.78,400,400
11.79,400,400
11.8,400,400
11.81,400,400
11.82,400,400
11.83,400,400
11.84,400,400
11.85,400,400
11.86,400,400
11.87,400,400
11.88,400,400
11.89,400,400
11.9,400,400
11.91,400,400
11.92,400,400
11.93,400,400
11.94,400,400
11.95,400,400
11.96,400,400
11.97,400,400
11.98,400,400
11.99,400,400
12,400,400
12.01,400,400
12.02,400,400
12.03,400,400
12.04,400,400
12.05,400,400
12.06,400,400
12.07,400,400
12.08,400,400
12.09,400,400
12.1,400,400
12.11,400,400
12.12,400,400
12.13,400,400
12.14,400,400
12.15,400,400
12.16,400,400
12.17,400,400
12.18,400,400
12.19,400,400
12.2,400,400
12.21,400,400
12.22,400,400
12.23,400,400
12.24,400,400
12.25,400,400
12.26,400,400
12.27,400,400
12.28,400,400
12.29,400,400
12.3,400,400
12.31,400,400
12.32,400,400
12.33,400,400
12.336446248853,400,400
12.3364462488532,400,400
12.34,393.835074346568,400
12.35,376.411855086073,400
12.36,358.877135920149,400
12.37,341.230916848793,400
12.38,323.473197872011,400
12.39,305.603978989799,400
12.4,287.623260202159,400
12.41,269.53104150909,400
12.42,251.327322910592,400
12.43,233.012104406665,400
12.44,214.585385997308,400
12.45,196.04716768252,400
12.46,177.397449462306,400
12.47,158.63718926246,400
12.48,139.766387082981,400
12.49,120.784084998074,400
12.5,101.744620794556,400
12.51,82.6479944724272,400
12.52,63.439868244869,400
12.53,44.2248282761714,400
12.54,25.0028745663412,400
12.55,5.74334716682356,400
12.5529874840093,2.15999662600552e-10,400
12.5529874840094,0,400
12.56,0,400
12.57,0,400
12.58,0,400
12.59,0,400
12.6,0,400
12.61,0,400
12.62,0,400
12.63,0,400
12.64,0,400
12.65,0,400
12.66,0,400
12.67,0,400
12.68,0,400
12.69,0,400
12.7,0,400
12.71,0,400
12.72,0,400
12.73,0,400
12.74,0,400
12.75,0,400
12.76,0,400
12.77,0,400
12.7714203749022,0,400
12.7714203749023,0,399.999999994745
12.7799868266452,0,1.04346327134408e-08
12.7799868266454,0,0
12.78,0,0
12.780065866773,0,0
12.7803952006381,0,0
12.7820418699634,0,0
12.79,0,0
12.8,0,0
12.81,0,0
12.82,0,0
12.83,0,0
12.84,0,0
12.85,0,0
12.86,0,0
12.87,0,0
12.88,0,0
12.89,0,0
12.9,0,0
12.91,0,0
12.92,0,0
12.93,0,0
12.94,0,0
12.95,0,0
12.96,0,0
12.97,0,0
12.98,0,0
12.99,0,0
13,0,0
13.01,0,0
13.02,0,0
13.03,0,0
13.04,0,0
13.05,0,0
13.06,0,0
13.07,0,0
13.08,0,0
13.09,0,0
13.1,0,0
13.11,0,0
13.12,0,0
13.13,0,0
13.14,0,0
13.15,0,0
13.16,0,0
13.17,0,0
13.18,0,0
13.19,0,0
13.2,0,0
13.21,0,0
13.22,0,0
13.23,0,0
13.24,0,0
13.25,0,0
13.26,0,0
13.27,0,0
13.28,0,0
13.29,0,0
13.3,0,0
13.31,0,0
13.32,0,0
13.33,0,0
13.34,0,0
13.35,0,0
13.36,0,0
13.37,0,0
13.38,0,0
13.39,0,0
13.4,0,0
13.41,0,0
13.42,0,0
13.43,0,0
13.44,0,0
13.45,0,0
13.46,0,0
13.47,0,0
13.48,0,0
13.49,0,0
13.5,0,0
13.51,0,0
13.52,0,0
13.53,0,0
13.54,0,0
13.55,0,0
13.56,0,0
13.57,0,0
13.58,0,0
13.59,0,0
13.6,0,0
13.61,0,0
13.62,0,0
13.63,0,0
13.64,0,0
13.65,0,0
13.66,0,0
13.67,0,0
13.68,0,0
13.69,0,0
13.7,0,0
13.71,0,0
13.72,0,0
13.73,0,0
13.74,0,0
13.75,0,0
13.76,0,0
13.77,0,0
