time_s,nonlinear,linearized
7.00768998342207,-45,45
7.0527496871575,-45,45
7.09507654498161,-45,45
7.14283486238234,-45,45
7.20017934743933,-45,45
7.24093618924164,-45,45
7.2409361892417,-44.9999999999652,45
7.30009825971176,24.5117832642639,45
7.3170593527374,44.9999999999999,45
7.31705935273746,45,45
7.34008467363091,45,45
7.34008467363097,45,45
7.36310999452443,45,45
7.38613531541788,45,45
7.42493832481271,45,45
7.46439617433323,45,45
7.50818767223719,45,45
7.55986683212332,45,45
7.62824839294194,45,45
7.72440719431634,45,45
7.81224750113368,45,45
7.92340786169481,45,45
7.92340786169489,45,45
7.93522214323554,45,45
7.93522214323559,45,45
7.94703642477624,45,45
7.95885070631689,45,45
7.96938826661967,45,45
7.96938826661973,45,44.9999999997713
7.99149314946563,45,-44.9999999999717
7.99149314946569,45,-45
8.01359803231159,45,-45
8.03570291515749,45,-45
8.07321126000106,45,-45
8.11195141742448,45,-45
8.15577983539965,45,-45
8.20843864554831,45,-45
8.2824183221383,45,-45
8.35964493843271,45,-45
8.44926059854848,45,-45
8.58140331330041,45,-45
8.74057868813345,45,-45
8.86820040742698,45,-45
8.99582212672051,45,-45
9.16162350803178,45,-45
9.29055910662981,45,-45
9.39746591954278,45,-45
9.3974659195429,45,-45
9.4396756555705,45,-45
9.4818853915981,45,-45
9.52163717749984,45,-45
9.55496426181361,45,-45
9.55496426181373,44.9999999998658,-45
9.59921525620851,-13.4145805795173,-45
9.62224992333147,-44.9999999998445,-45
9.62224992333158,-45,-45
9.66650091772636,-45,-45
9.71075191212114,-45,-45
9.71306629665466,-45,-45
9.71306629665477,-45,-45
9.75494074923992,-45,-45
9.79681520182507,-45,-45
9.83522684445492,-45,-45
9.87826753401457,-45,-45
9.92882126386985,-45,-45
9.99382853343154,-45,-45
9.99382853343165,-45,-45
10.0045057833746,-45,-45
10.0045057833747,-45,-45
10.0151830333177,-45,-45
10.0258602832606,-45,-45
10.0472147831465,-45,-45
10.0648954947766,-45,-45
10.0648954947767,-45,-44.9999999999959
10.0921852741698,-45,44.9999999996867
10.0921852741699,-45,45
10.119475053563,-45,45
10.1467648329561,-45,45
10.1876766390158,-45,45
10.2321281586421,-45,45
10.2867775329689,-45,45
10.3637362951,-45,45
10.4421593485195,-45,45
10.5353590074536,-45,45
10.684294197795,-45,45
10.8406506482325,-45,45
10.9619064798189,-45,45
11.0831623114053,-45,45
11.2397556396076,-45,45
11.3778229800429,-45,45
11.5158903204781,-45,45
11.6809055190527,-45,45
11.8020963861264,-45,45
11.9057493982586,-45,45
11.9057493982587,-45,45
11.947556092072,-45,45
11.9893627858854,-45,45
12.0285746039598,-45,45
12.0721563901998,-45,45
12.1232884065076,-45,45
12.1314380762591,-45,45
12.1314380762592,-44.9999999998362,45
12.1914511576083,44.9999999998274,45
12.1914511576084,45,45
12.1958962256786,45,45
12.1958962256787,45,45
12.2003412937488,45,45
12.204786361819,45,45
12.2136764979593,45,45
12.2314567702399,45,45
12.2670173148011,45,45
12.3042586160818,45,45
12.3443502406472,45,45
12.3710704897307,45,45
12.3710704897308,45,45
12.3803788437168,45,45
12.3803788437169,45,45
12.3896871977028,45,45
12.3989955516888,45,45
12.4157888008748,45,45
12.4157888008749,45,44.999999999997
12.4344055088468,45,-31.3241764195285
12.4378733172855,45,-44.999999999563
12.4378733172856,45,-45
12.4564900252575,45,-45
12.4751067332294,45,-45
12.5123401491731,45,-45
12.5505370663514,45,-45
12.5932474601045,45,-45
12.6438225727382,45,-45
12.7114214388571,45,-45
12.787640071902,45,-45
12.8734129162923,45,-45
12.9900847781214,45,-45
13.1474676603381,45,-45
13.3182859066341,45,-45
13.4600452325623,45,-45
13.5915530478527,45,-45
13.7083472105222,45,-45
13.8340413315632,45,-45
14.0166211380257,45,-45
14.1712023119823,45,-45
14.2961265681421,45,-45
14.4290096736245,45,-45
14.5472120038832,45,-45
14.6873827302314,45,-45
14.8318418232493,45,-45
14.8318418232495,45,-45
14.8712649583999,45,-45
14.9106880935503,45,-45
14.944686311561,45,-45
14.9446863115611,45,-45
14.9532709595234,45,-45
14.9532709595235,45,-45
14.9618556074858,45,-45
14.9703533130812,45,-45
14.9703533130813,44.9999999998726,-45
14.9789379610436,31.8237381249941,-45
14.9875226090059,18.3238230562106,-45
15,-1.76992370718226,-45
